full_text,text_clean,token,stop,stemmed
"Kasus 5 tahunan  diulang2 seperti kaset kusut. Presiden pun sdh silih berganti  kalo emang salah  kenapa bs nyapres? https://t.co/JqiiqZmOTX #DebatCapres Prabowo""""",kasus  tahunan  diulang seperti kaset kusut presiden pun sdh silih berganti  kalo emang salah  kenapa bs nyapres httpstcojqiiqzmotx debatcapres prabowo,"['kasus', 'tahunan', 'diulang', 'seperti', 'kaset', 'kusut', 'presiden', 'pun', 'sdh', 'silih', 'berganti', 'kalo', 'emang', 'salah', 'kenapa', 'bs', 'nyapres', 'httpstcojqiiqzmotx', 'debatcapres', 'prabowo']","['kasus', 'tahunan', 'diulang', 'kaset', 'kusut', 'presiden', 'sdh', 'silih', 'berganti', 'kalo', 'emang', 'salah', 'bs', 'nyapres', 'httpstcojqiiqzmotx', 'debatcapres', 'prabowo']","['kasus', 'tahun', 'ulang', 'kaset', 'kusut', 'presiden', 'sdh', 'silih', 'ganti', 'kalo', 'emang', 'salah', 'bs', 'nyapres', 'httpstcojqiiqzmotx', 'debatcapres', 'prabowo']"
tanyain aja ke hati paling dalam  prabowo tuh benar-benar bersih dari kasus? @HerultNasyiah https://t.co/Lzmd90KRs5,tanyain aja ke hati paling dalam  prabowo tuh benarbenar bersih dari kasus herultnasyiah httpstcolzmdkrs,"['tanyain', 'aja', 'ke', 'hati', 'paling', 'dalam', 'prabowo', 'tuh', 'benarbenar', 'bersih', 'dari', 'kasus', 'herultnasyiah', 'httpstcolzmdkrs']","['tanyain', 'aja', 'hati', 'paling', 'prabowo', 'tuh', 'benarbenar', 'bersih', 'kasus', 'herultnasyiah', 'httpstcolzmdkrs']","['tanyain', 'aja', 'hati', 'paling', 'prabowo', 'tuh', 'benarbenar', 'bersih', 'kasus', 'herultnasyiah', 'httpstcolzmdkrs']"
Fix ya  wiranto sendiri yang bilang. Prabowo terbukti dalam kasus penculikan  BEM UGM TikTok Shop Morning Sunda Ginting Litbang Kompas https://t.co/6adA9oq2df,fix ya  wiranto sendiri yang bilang prabowo terbukti dalam kasus penculikan  bem ugm tiktok shop morning sunda ginting litbang kompas httpstcoadaoqdf,"['fix', 'ya', 'wiranto', 'sendiri', 'yang', 'bilang', 'prabowo', 'terbukti', 'dalam', 'kasus', 'penculikan', 'bem', 'ugm', 'tiktok', 'shop', 'morning', 'sunda', 'ginting', 'litbang', 'kompas', 'httpstcoadaoqdf']","['fix', 'wiranto', 'sendiri', 'bilang', 'prabowo', 'terbukti', 'kasus', 'penculikan', 'bem', 'ugm', 'tiktok', 'shop', 'morning', 'sunda', 'ginting', 'litbang', 'kompas', 'httpstcoadaoqdf']","['fix', 'wiranto', 'sendiri', 'bilang', 'prabowo', 'bukti', 'kasus', 'culi', 'bem', 'ugm', 'tiktok', 'shop', 'morning', 'sunda', 'ginting', 'litbang', 'kompas', 'httpstcoadaoqdf']"
lambat laun Prabowo bisa saja turun inget ya kasus HAM gitu loh mau diungkit-ungkit lagi apa gimana @JokorhHidayat  Menolak lupa https://t.co/ip0pN3h0wd,lambat laun prabowo bisa saja turun inget ya kasus ham gitu loh mau diungkitungkit lagi apa gimana jokorhhidayat  menolak lupa httpstcoippnhwd,"['lambat', 'laun', 'prabowo', 'bisa', 'saja', 'turun', 'inget', 'ya', 'kasus', 'ham', 'gitu', 'loh', 'mau', 'diungkitungkit', 'lagi', 'apa', 'gimana', 'jokorhhidayat', 'menolak', 'lupa', 'httpstcoippnhwd']","['lambat', 'laun', 'prabowo', 'turun', 'inget', 'kasus', 'ham', 'gitu', 'loh', 'mau', 'diungkitungkit', 'apa', 'gimana', 'jokorhhidayat', 'menolak', 'lupa', 'httpstcoippnhwd']","['lambat', 'laun', 'prabowo', 'turun', 'inget', 'kasus', 'ham', 'gitu', 'loh', 'mau', 'diungkitungkit', 'apa', 'gimana', 'jokorhhidayat', 'tolak', 'lupa', 'httpstcoippnhwd']"
wah jangan main tuduh kasus korupsi dong  siapa tahu prabowo lagi diet finansial @CalistafiSihomb https://t.co/BxWXItVWVn,wah jangan main tuduh kasus korupsi dong  siapa tahu prabowo lagi diet finansial calistafisihomb httpstcobxwxitvwvn,"['wah', 'jangan', 'main', 'tuduh', 'kasus', 'korupsi', 'dong', 'siapa', 'tahu', 'prabowo', 'lagi', 'diet', 'finansial', 'calistafisihomb', 'httpstcobxwxitvwvn']","['wah', 'jangan', 'main', 'tuduh', 'kasus', 'korupsi', 'dong', 'siapa', 'tahu', 'prabowo', 'diet', 'finansial', 'calistafisihomb', 'httpstcobxwxitvwvn']","['wah', 'jangan', 'main', 'tuduh', 'kasus', 'korupsi', 'dong', 'siapa', 'tahu', 'prabowo', 'diet', 'finansial', 'calistafisihomb', 'httpstcobxwxitvwvn']"
Prabowo  dulu Panglima Kostrad  terlibat kasus penculikan Sekarang dianggap calon pemimpin? Serius nih? @maapgapeduli Gemoy Penculik TangkapPRABOWO https://t.co/YYcMSFJpm7,prabowo  dulu panglima kostrad  terlibat kasus penculikan sekarang dianggap calon pemimpin serius nih maapgapeduli gemoy penculik tangkapprabowo httpstcoyycmsfjpm,"['prabowo', 'dulu', 'panglima', 'kostrad', 'terlibat', 'kasus', 'penculikan', 'sekarang', 'dianggap', 'calon', 'pemimpin', 'serius', 'nih', 'maapgapeduli', 'gemoy', 'penculik', 'tangkapprabowo', 'httpstcoyycmsfjpm']","['prabowo', 'dulu', 'panglima', 'kostrad', 'terlibat', 'kasus', 'penculikan', 'sekarang', 'dianggap', 'calon', 'pemimpin', 'serius', 'nih', 'maapgapeduli', 'gemoy', 'penculik', 'tangkapprabowo', 'httpstcoyycmsfjpm']","['prabowo', 'dulu', 'panglima', 'kostrad', 'libat', 'kasus', 'culi', 'sekarang', 'anggap', 'calon', 'pimpin', 'serius', 'nih', 'maapgapeduli', 'gemoy', 'culik', 'tangkapprabowo', 'httpstcoyycmsfjpm']"
Ini akan melumpuhkan kekuatan Jokowi dalam cawe2 Pilpres. Utk memenangkan Prabowo-Gibran. Dg kasus Butet ini  Penguasa sekarang tidak akan direkom  oleh rakyat. Artinya  kasus Butet ini samahalnya mengarahkan pilihan masyarakat ke paslon bukan no 2.,ini akan melumpuhkan kekuatan jokowi dalam cawe pilpres utk memenangkan prabowogibran dg kasus butet ini  penguasa sekarang tidak akan direkom  oleh rakyat artinya  kasus butet ini samahalnya mengarahkan pilihan masyarakat ke paslon bukan no,"['ini', 'akan', 'melumpuhkan', 'kekuatan', 'jokowi', 'dalam', 'cawe', 'pilpres', 'utk', 'memenangkan', 'prabowogibran', 'dg', 'kasus', 'butet', 'ini', 'penguasa', 'sekarang', 'tidak', 'akan', 'direkom', 'oleh', 'rakyat', 'artinya', 'kasus', 'butet', 'ini', 'samahalnya', 'mengarahkan', 'pilihan', 'masyarakat', 'ke', 'paslon', 'bukan', 'no']","['melumpuhkan', 'kekuatan', 'jokowi', 'cawe', 'pilpres', 'utk', 'memenangkan', 'prabowogibran', 'dg', 'kasus', 'butet', 'penguasa', 'sekarang', 'direkom', 'rakyat', 'artinya', 'kasus', 'butet', 'samahalnya', 'mengarahkan', 'pilihan', 'masyarakat', 'paslon', 'bukan', 'no']","['lumpuh', 'kuat', 'jokowi', 'cawe', 'pilpres', 'utk', 'menang', 'prabowogibran', 'dg', 'kasus', 'butet', 'kuasa', 'sekarang', 'direkom', 'rakyat', 'arti', 'kasus', 'butet', 'samahalnya', 'arah', 'pilih', 'masyarakat', 'paslon', 'bukan', 'no']"
Prabowo seharusnya menyadari bahwa masyarakat mempertanyakan integritasnya sebagai calon presiden akibat kasus penculikan aktivis. @sriasihhsr  Gemoy Penculik https://t.co/Q2Mye25Zlz,prabowo seharusnya menyadari bahwa masyarakat mempertanyakan integritasnya sebagai calon presiden akibat kasus penculikan aktivis sriasihhsr  gemoy penculik httpstcoqmyezlz,"['prabowo', 'seharusnya', 'menyadari', 'bahwa', 'masyarakat', 'mempertanyakan', 'integritasnya', 'sebagai', 'calon', 'presiden', 'akibat', 'kasus', 'penculikan', 'aktivis', 'sriasihhsr', 'gemoy', 'penculik', 'httpstcoqmyezlz']","['prabowo', 'menyadari', 'masyarakat', 'mempertanyakan', 'integritasnya', 'calon', 'presiden', 'akibat', 'kasus', 'penculikan', 'aktivis', 'sriasihhsr', 'gemoy', 'penculik', 'httpstcoqmyezlz']","['prabowo', 'sadar', 'masyarakat', 'tanya', 'integritas', 'calon', 'presiden', 'akibat', 'kasus', 'culi', 'aktivis', 'sriasihhsr', 'gemoy', 'culik', 'httpstcoqmyezlz']"
Pemimpin seperti Ganjar-Mahfud memahami bahwa keberagaman politik adalah kekayaan  bukan ancaman seperti yang terlihat pada kasus Prabowo-Gibran. @Yuniawa29  LanjutGan https://t.co/Qxy6qxGCEu,pemimpin seperti ganjarmahfud memahami bahwa keberagaman politik adalah kekayaan  bukan ancaman seperti yang terlihat pada kasus prabowogibran yuniawa  lanjutgan httpstcoqxyqxgceu,"['pemimpin', 'seperti', 'ganjarmahfud', 'memahami', 'bahwa', 'keberagaman', 'politik', 'adalah', 'kekayaan', 'bukan', 'ancaman', 'seperti', 'yang', 'terlihat', 'pada', 'kasus', 'prabowogibran', 'yuniawa', 'lanjutgan', 'httpstcoqxyqxgceu']","['pemimpin', 'ganjarmahfud', 'memahami', 'keberagaman', 'politik', 'kekayaan', 'bukan', 'ancaman', 'terlihat', 'kasus', 'prabowogibran', 'yuniawa', 'lanjutgan', 'httpstcoqxyqxgceu']","['pimpin', 'ganjarmahfud', 'paham', 'agam', 'politik', 'kaya', 'bukan', 'ancam', 'lihat', 'kasus', 'prabowogibran', 'yuniawa', 'lanjutgan', 'httpstcoqxyqxgceu']"
ganjar basi banget nyerang prabowo pakai kasus ham. ini siapa sih tim nya. harusnya ga secetek itu nyiapin materinya,ganjar basi banget nyerang prabowo pakai kasus ham ini siapa sih tim nya harusnya ga secetek itu nyiapin materinya,"['ganjar', 'basi', 'banget', 'nyerang', 'prabowo', 'pakai', 'kasus', 'ham', 'ini', 'siapa', 'sih', 'tim', 'nya', 'harusnya', 'ga', 'secetek', 'itu', 'nyiapin', 'materinya']","['ganjar', 'basi', 'banget', 'nyerang', 'prabowo', 'pakai', 'kasus', 'ham', 'siapa', 'sih', 'tim', 'nya', 'harusnya', 'ga', 'secetek', 'nyiapin', 'materinya']","['ganjar', 'basi', 'banget', 'nyerang', 'prabowo', 'pakai', 'kasus', 'ham', 'siapa', 'sih', 'tim', 'nya', 'harus', 'ga', 'cetek', 'nyiapin', 'materi']"
Gibran Rakabuming Raka menanggapi Cak Imin yang berjanji mengembalikan independensi KPK. Prabowo-Gibran ingin KPK fokus pada pencegahan  bukan hanya penindakan kasus.,gibran rakabuming raka menanggapi cak imin yang berjanji mengembalikan independensi kpk prabowogibran ingin kpk fokus pada pencegahan  bukan hanya penindakan kasus,"['gibran', 'rakabuming', 'raka', 'menanggapi', 'cak', 'imin', 'yang', 'berjanji', 'mengembalikan', 'independensi', 'kpk', 'prabowogibran', 'ingin', 'kpk', 'fokus', 'pada', 'pencegahan', 'bukan', 'hanya', 'penindakan', 'kasus']","['gibran', 'rakabuming', 'raka', 'menanggapi', 'cak', 'imin', 'berjanji', 'mengembalikan', 'independensi', 'kpk', 'prabowogibran', 'kpk', 'fokus', 'pencegahan', 'bukan', 'penindakan', 'kasus']","['gibran', 'rakabuming', 'raka', 'tanggap', 'cak', 'imin', 'janji', 'kembali', 'independensi', 'kpk', 'prabowogibran', 'kpk', 'fokus', 'cegah', 'bukan', 'tindak', 'kasus']"
@logos_id Untuk generasi baru  jika 3 kasus kejahatan HAM ini Prabowo terbukti bersalah maka seharusnya dari awal dia sudah diadili dan tidak 3x naik jadi Capres.,logosid untuk generasi baru  jika  kasus kejahatan ham ini prabowo terbukti bersalah maka seharusnya dari awal dia sudah diadili dan tidak x naik jadi capres,"['logosid', 'untuk', 'generasi', 'baru', 'jika', 'kasus', 'kejahatan', 'ham', 'ini', 'prabowo', 'terbukti', 'bersalah', 'maka', 'seharusnya', 'dari', 'awal', 'dia', 'sudah', 'diadili', 'dan', 'tidak', 'x', 'naik', 'jadi', 'capres']","['logosid', 'generasi', 'baru', 'kasus', 'kejahatan', 'ham', 'prabowo', 'terbukti', 'bersalah', 'awal', 'diadili', 'x', 'naik', 'jadi', 'capres']","['logosid', 'generasi', 'baru', 'kasus', 'jahat', 'ham', 'prabowo', 'bukti', 'salah', 'awal', 'adil', 'x', 'naik', 'jadi', 'capres']"
Ganjar Pranowo dan Mahfud MD punya rekam jejak bersih  bukan seperti Prabowo yang terlibat dalam kasus kontroversial. @kadang_peka  https://t.co/5xTLKIhoCU,ganjar pranowo dan mahfud md punya rekam jejak bersih  bukan seperti prabowo yang terlibat dalam kasus kontroversial kadangpeka  httpstcoxtlkihocu,"['ganjar', 'pranowo', 'dan', 'mahfud', 'md', 'punya', 'rekam', 'jejak', 'bersih', 'bukan', 'seperti', 'prabowo', 'yang', 'terlibat', 'dalam', 'kasus', 'kontroversial', 'kadangpeka', 'httpstcoxtlkihocu']","['ganjar', 'pranowo', 'mahfud', 'md', 'punya', 'rekam', 'jejak', 'bersih', 'bukan', 'prabowo', 'terlibat', 'kasus', 'kontroversial', 'kadangpeka', 'httpstcoxtlkihocu']","['ganjar', 'pranowo', 'mahfud', 'md', 'punya', 'rekam', 'jejak', 'bersih', 'bukan', 'prabowo', 'libat', 'kasus', 'kontroversial', 'kadangpeka', 'httpstcoxtlkihocu']"
Kejujuran dan integritas Ganjar-Mahfud adalah kunci untuk membangun kepercayaan  berbeda dengan ketidakpercayaan yang muncul dalam kasus kepala desa dan politik Prabowo-Gibran. @NHastom LanjutGan https://t.co/H3sZpKEjAE,kejujuran dan integritas ganjarmahfud adalah kunci untuk membangun kepercayaan  berbeda dengan ketidakpercayaan yang muncul dalam kasus kepala desa dan politik prabowogibran nhastom lanjutgan httpstcohszpkejae,"['kejujuran', 'dan', 'integritas', 'ganjarmahfud', 'adalah', 'kunci', 'untuk', 'membangun', 'kepercayaan', 'berbeda', 'dengan', 'ketidakpercayaan', 'yang', 'muncul', 'dalam', 'kasus', 'kepala', 'desa', 'dan', 'politik', 'prabowogibran', 'nhastom', 'lanjutgan', 'httpstcohszpkejae']","['kejujuran', 'integritas', 'ganjarmahfud', 'kunci', 'membangun', 'kepercayaan', 'berbeda', 'ketidakpercayaan', 'muncul', 'kasus', 'kepala', 'desa', 'politik', 'prabowogibran', 'nhastom', 'lanjutgan', 'httpstcohszpkejae']","['jujur', 'integritas', 'ganjarmahfud', 'kunci', 'bangun', 'percaya', 'beda', 'ketidakpercayaan', 'muncul', 'kasus', 'kepala', 'desa', 'politik', 'prabowogibran', 'nhastom', 'lanjutgan', 'httpstcohszpkejae']"
"Kasus 5 tahunan  diulang2 seperti kaset kusut. Presiden pun sdh silih berganti  kalo emang salah  kenapa bs nyapres? https://t.co/yDzOs9Nnde #DebatCapres Prabowo"" ""Anies""""",kasus  tahunan  diulang seperti kaset kusut presiden pun sdh silih berganti  kalo emang salah  kenapa bs nyapres httpstcoydzosnnde debatcapres prabowo anies,"['kasus', 'tahunan', 'diulang', 'seperti', 'kaset', 'kusut', 'presiden', 'pun', 'sdh', 'silih', 'berganti', 'kalo', 'emang', 'salah', 'kenapa', 'bs', 'nyapres', 'httpstcoydzosnnde', 'debatcapres', 'prabowo', 'anies']","['kasus', 'tahunan', 'diulang', 'kaset', 'kusut', 'presiden', 'sdh', 'silih', 'berganti', 'kalo', 'emang', 'salah', 'bs', 'nyapres', 'httpstcoydzosnnde', 'debatcapres', 'prabowo', 'anies']","['kasus', 'tahun', 'ulang', 'kaset', 'kusut', 'presiden', 'sdh', 'silih', 'ganti', 'kalo', 'emang', 'salah', 'bs', 'nyapres', 'httpstcoydzosnnde', 'debatcapres', 'prabowo', 'anies']"
Kenapa ya Prabowo pura-pura ga' paham sama kasus MK? Sudah jelas-jelas disidangkan gitu @matchanyeoll Gemoy Penculik VisiPakbowo KeadilanYgPasti Jelas MasBowoGibran Tegas https://t.co/mECvG7qNwe,kenapa ya prabowo purapura ga paham sama kasus mk sudah jelasjelas disidangkan gitu matchanyeoll gemoy penculik visipakbowo keadilanygpasti jelas masbowogibran tegas httpstcomecvgqnwe,"['kenapa', 'ya', 'prabowo', 'purapura', 'ga', 'paham', 'sama', 'kasus', 'mk', 'sudah', 'jelasjelas', 'disidangkan', 'gitu', 'matchanyeoll', 'gemoy', 'penculik', 'visipakbowo', 'keadilanygpasti', 'jelas', 'masbowogibran', 'tegas', 'httpstcomecvgqnwe']","['prabowo', 'purapura', 'ga', 'paham', 'sama', 'kasus', 'mk', 'jelasjelas', 'disidangkan', 'gitu', 'matchanyeoll', 'gemoy', 'penculik', 'visipakbowo', 'keadilanygpasti', 'jelas', 'masbowogibran', 'tegas', 'httpstcomecvgqnwe']","['prabowo', 'purapura', 'ga', 'paham', 'sama', 'kasus', 'mk', 'jelasjelas', 'sidang', 'gitu', 'matchanyeoll', 'gemoy', 'culik', 'visipakbowo', 'keadilanygpasti', 'jelas', 'masbowogibran', 'tegas', 'httpstcomecvgqnwe']"
Kepemimpinan Ganjar-Mahfud adalah jawaban atas kebutuhan akan pemimpin yang dapat mempersatukan  bukan memecah belah  seperti yang terjadi pada kasus kepala desa yang tidak mendukung Prabowo-Gibran. @poddiumid LanjutGan https://t.co/pj3hZoOrUI,kepemimpinan ganjarmahfud adalah jawaban atas kebutuhan akan pemimpin yang dapat mempersatukan  bukan memecah belah  seperti yang terjadi pada kasus kepala desa yang tidak mendukung prabowogibran poddiumid lanjutgan httpstcopjhzoorui,"['kepemimpinan', 'ganjarmahfud', 'adalah', 'jawaban', 'atas', 'kebutuhan', 'akan', 'pemimpin', 'yang', 'dapat', 'mempersatukan', 'bukan', 'memecah', 'belah', 'seperti', 'yang', 'terjadi', 'pada', 'kasus', 'kepala', 'desa', 'yang', 'tidak', 'mendukung', 'prabowogibran', 'poddiumid', 'lanjutgan', 'httpstcopjhzoorui']","['kepemimpinan', 'ganjarmahfud', 'jawaban', 'atas', 'kebutuhan', 'pemimpin', 'mempersatukan', 'bukan', 'memecah', 'belah', 'terjadi', 'kasus', 'kepala', 'desa', 'mendukung', 'prabowogibran', 'poddiumid', 'lanjutgan', 'httpstcopjhzoorui']","['pimpin', 'ganjarmahfud', 'jawab', 'atas', 'butuh', 'pimpin', 'satu', 'bukan', 'pecah', 'belah', 'jadi', 'kasus', 'kepala', 'desa', 'dukung', 'prabowogibran', 'poddiumid', 'lanjutgan', 'httpstcopjhzoorui']"
@peter_hari Prabowo tidak pernah dipidana dalam kasus apapun dan itu sudah jelas . Jiwa patriot merah putih tidak pernah lekang dari Prabowo.,peterhari prabowo tidak pernah dipidana dalam kasus apapun dan itu sudah jelas  jiwa patriot merah putih tidak pernah lekang dari prabowo,"['peterhari', 'prabowo', 'tidak', 'pernah', 'dipidana', 'dalam', 'kasus', 'apapun', 'dan', 'itu', 'sudah', 'jelas', 'jiwa', 'patriot', 'merah', 'putih', 'tidak', 'pernah', 'lekang', 'dari', 'prabowo']","['peterhari', 'prabowo', 'pernah', 'dipidana', 'kasus', 'apapun', 'jelas', 'jiwa', 'patriot', 'merah', 'putih', 'pernah', 'lekang', 'prabowo']","['hari', 'prabowo', 'pernah', 'pidana', 'kasus', 'apa', 'jelas', 'jiwa', 'patriot', 'merah', 'putih', 'pernah', 'lekang', 'prabowo']"
@Resty_J_Cayah @ancell03 @prabowo Dari 3 paslon harus diakui AMIN pilihan paling “aman” untuk pemilih. Alasannya : 1.AMIN belum tersandera kasus 2.Paslon 2 kental pengaruh jokowisme kita tau kan hasil jokowi slma 2 periode?hancur 3.Paslon 3 disokong PDIP yg arogan berkuasa selain dari paslonnya yg mencla-mencle,restyjcayah ancell prabowo dari  paslon harus diakui amin pilihan paling “aman” untuk pemilih alasannya  amin belum tersandera kasus paslon  kental pengaruh jokowisme kita tau kan hasil jokowi slma  periodehancur paslon  disokong pdip yg arogan berkuasa selain dari paslonnya yg menclamencle,"['restyjcayah', 'ancell', 'prabowo', 'dari', 'paslon', 'harus', 'diakui', 'amin', 'pilihan', 'paling', '“', 'aman', '”', 'untuk', 'pemilih', 'alasannya', 'amin', 'belum', 'tersandera', 'kasus', 'paslon', 'kental', 'pengaruh', 'jokowisme', 'kita', 'tau', 'kan', 'hasil', 'jokowi', 'slma', 'periodehancur', 'paslon', 'disokong', 'pdip', 'yg', 'arogan', 'berkuasa', 'selain', 'dari', 'paslonnya', 'yg', 'menclamencle']","['restyjcayah', 'ancell', 'prabowo', 'paslon', 'diakui', 'amin', 'pilihan', 'paling', '“', 'aman', '”', 'pemilih', 'alasannya', 'amin', 'tersandera', 'kasus', 'paslon', 'kental', 'pengaruh', 'jokowisme', 'tau', 'kan', 'hasil', 'jokowi', 'slma', 'periodehancur', 'paslon', 'disokong', 'pdip', 'yg', 'arogan', 'berkuasa', 'paslonnya', 'yg', 'menclamencle']","['restyjcayah', 'ancell', 'prabowo', 'paslon', 'aku', 'amin', 'pilih', 'paling', '', 'aman', '', 'pilih', 'alas', 'amin', 'sandera', 'kasus', 'paslon', 'kental', 'pengaruh', 'jokowisme', 'tau', 'kan', 'hasil', 'jokowi', 'slma', 'periodehancur', 'paslon', 'sokong', 'pdip', 'yg', 'arogan', 'kuasa', 'paslonnya', 'yg', 'menclamencle']"
Kasus penculikan '98 harus terus dikejar  Prabowo harus dihukum. @FarelCraft  Gemoy Penculik #TangkapPrabowo #DebatCapres Jelas MasBowoGibran Tegas Visi PakBowo KeadilanYgPasti https://t.co/4ANN4T41Um,kasus penculikan  harus terus dikejar  prabowo harus dihukum farelcraft  gemoy penculik tangkapprabowo debatcapres jelas masbowogibran tegas visi pakbowo keadilanygpasti httpstcoanntum,"['kasus', 'penculikan', 'harus', 'terus', 'dikejar', 'prabowo', 'harus', 'dihukum', 'farelcraft', 'gemoy', 'penculik', 'tangkapprabowo', 'debatcapres', 'jelas', 'masbowogibran', 'tegas', 'visi', 'pakbowo', 'keadilanygpasti', 'httpstcoanntum']","['kasus', 'penculikan', 'terus', 'dikejar', 'prabowo', 'dihukum', 'farelcraft', 'gemoy', 'penculik', 'tangkapprabowo', 'debatcapres', 'jelas', 'masbowogibran', 'tegas', 'visi', 'pakbowo', 'keadilanygpasti', 'httpstcoanntum']","['kasus', 'culi', 'terus', 'kejar', 'prabowo', 'hukum', 'farelcraft', 'gemoy', 'culik', 'tangkapprabowo', 'debatcapres', 'jelas', 'masbowogibran', 'tegas', 'visi', 'pakbowo', 'keadilanygpasti', 'httpstcoanntum']"
Dukungan warga Jatim untuk Ganjar semakin kokoh karena dia dianggap sebagai pemimpin yang memiliki integritas tinggi  berbeda dengan Prabowo yang terlanjur terkenal dengan kasus-kasus kontroversial. @ygent_official https://t.co/m4QSEq5N6O,dukungan warga jatim untuk ganjar semakin kokoh karena dia dianggap sebagai pemimpin yang memiliki integritas tinggi  berbeda dengan prabowo yang terlanjur terkenal dengan kasuskasus kontroversial ygentofficial httpstcomqseqno,"['dukungan', 'warga', 'jatim', 'untuk', 'ganjar', 'semakin', 'kokoh', 'karena', 'dia', 'dianggap', 'sebagai', 'pemimpin', 'yang', 'memiliki', 'integritas', 'tinggi', 'berbeda', 'dengan', 'prabowo', 'yang', 'terlanjur', 'terkenal', 'dengan', 'kasuskasus', 'kontroversial', 'ygentofficial', 'httpstcomqseqno']","['dukungan', 'warga', 'jatim', 'ganjar', 'semakin', 'kokoh', 'dianggap', 'pemimpin', 'memiliki', 'integritas', 'tinggi', 'berbeda', 'prabowo', 'terlanjur', 'terkenal', 'kasuskasus', 'kontroversial', 'ygentofficial', 'httpstcomqseqno']","['dukung', 'warga', 'jatim', 'ganjar', 'makin', 'kokoh', 'anggap', 'pimpin', 'milik', 'integritas', 'tinggi', 'beda', 'prabowo', 'lanjur', 'kenal', 'kasuskasus', 'kontroversial', 'ygentofficial', 'httpstcomqseqno']"
@KompasTV preettt.. rezim kejam.. smua aparat sudah dikunci.. lawan politik tersandra kasus.. demi sahwat politik.. pak prabowo  anda cuma dimanfaatkan untuk melanjutkan rezim jokowi sja..,kompastv preettt rezim kejam smua aparat sudah dikunci lawan politik tersandra kasus demi sahwat politik pak prabowo  anda cuma dimanfaatkan untuk melanjutkan rezim jokowi sja,"['kompastv', 'preettt', 'rezim', 'kejam', 'smua', 'aparat', 'sudah', 'dikunci', 'lawan', 'politik', 'tersandra', 'kasus', 'demi', 'sahwat', 'politik', 'pak', 'prabowo', 'anda', 'cuma', 'dimanfaatkan', 'untuk', 'melanjutkan', 'rezim', 'jokowi', 'sja']","['kompastv', 'preettt', 'rezim', 'kejam', 'smua', 'aparat', 'dikunci', 'lawan', 'politik', 'tersandra', 'kasus', 'sahwat', 'politik', 'pak', 'prabowo', 'cuma', 'dimanfaatkan', 'melanjutkan', 'rezim', 'jokowi', 'sja']","['kompastv', 'preettt', 'rezim', 'kejam', 'smua', 'aparat', 'kunci', 'lawan', 'politik', 'tersandra', 'kasus', 'sahwat', 'politik', 'pak', 'prabowo', 'cuma', 'manfaat', 'lanjut', 'rezim', 'jokowi', 'sja']"
